Student_ID,Name,Gender,Age,Education_Level,Employment_Status,City,Device_Type,Internet_Connection_Quality,Course_ID,Course_Name,Category,Course_Level,Course_Duration_Days,Instructor_Rating,Login_Frequency,Average_Session_Duration_Min,Video_Completion_Rate,Discussion_Participation,Time_Spent_Hours,Days_Since_Last_Login,Notifications_Checked,Peer_Interaction_Score,Assignments_Submitted,Assignments_Missed,Quiz_Attempts,Quiz_Score_Avg,Project_Grade,Progress_Percentage,Rewatch_Count,Payment_Mode,Fee_Paid,Discount_Used,Payment_Amount,App_Usage_Percentage,Reminder_Emails_Clicked,Support_Tickets_Raised,Satisfaction_Rating,target,Enrollment_Month
STU187053,Nikhil Bose,Female,21,HighSchool,Student,Pune,Mobile,Medium,C103,Introduction to AI,Programming,Intermediate,75,4.5,5,27,71.1,3,0.5,6,2,7.1,3,7,4,86.1,100.0,47.9,1,NetBanking,Yes,Yes,4403,39,5,0,4.8,1,11
STU187054,Meera Verma,Female,27,HighSchool,Unemployed,Nagpur,Laptop,High,C101,Python Basics,Programming,Beginner,45,4.6,5,33,65.0,1,0.5,1,4,6.4,2,8,3,71.4,59.4,37.7,0,UPI,Yes,No,4599,56,3,1,3.9,0,5
STU187055,Rahul Bhardwaj,Female,20,HighSchool,Employed,Pune,Mobile,Medium,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,4,33,25.4,1,0.5,5,5,7.0,3,7,4,76.7,80.9,30.9,1,Debit Card,Yes,No,3466,41,1,0,3.7,0,7
STU187056,Ritika Sharma,Male,21,Bachelor,Employed,Bengaluru,Mobile,High,C108,Excel for Business,Business,Beginner,25,4.1,8,54,63.5,1,1.7,10,13,5.0,3,7,8,62.7,65.8,43.5,4,UPI,Yes,No,3550,95,3,1,4.9,1,11
STU187057,Kavya Patel,Other,22,HighSchool,Student,Nagpur,Mobile,High,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,5,21,67.2,1,6.6,4,5,6.9,4,6,2,80.1,55.6,50.3,4,NetBanking,Yes,No,6477,75,1,1,3.3,1,11
STU187058,Sakshi Kumar,Female,24,Bachelor,Student,Bengaluru,Mobile,High,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,7,38,54.9,1,9.7,20,6,5.5,6,4,2,84.6,33.6,56.9,4,Free,No,No,0,66,0,1,4.0,1,11
STU187059,Rohan Iyer,Male,31,Master,Employed,Mumbai,Mobile,High,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,7,18,70.1,1,0.5,7,7,6.8,5,5,5,78.3,53.9,57.2,2,Credit Card,Yes,No,3232,29,1,1,4.2,0,7
STU187060,Rohan Patel,Male,24,Diploma,Student,Jaipur,Mobile,High,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,1,41,47.2,2,0.5,1,8,3.1,7,3,5,90.4,61.8,61.6,1,Debit Card,Yes,No,4530,42,4,2,4.8,1,4
STU187061,Kavya Singh,Female,20,Diploma,Student,Pune,Tablet,High,C105,UI/UX Design Fundamentals,Design,Beginner,40,4.4,6,25,96.0,1,4.7,0,5,8.1,7,3,5,77.7,89.9,80.1,2,Debit Card,Yes,No,4290,92,7,1,4.5,1,7
STU187062,Vihaan Desai,Female,26,Master,Student,Surat,Laptop,Medium,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,4,23,52.8,2,0.5,1,2,10.0,3,6,3,77.7,79.3,40.5,3,UPI,Yes,No,4543,49,1,1,3.3,0,2
STU187063,Aarav Patel,Male,20,HighSchool,Student,Delhi,Laptop,Medium,C101,Python Basics,Programming,Beginner,45,4.6,6,35,79.5,1,11.8,8,5,8.4,5,5,4,85.1,80.8,61.9,4,Debit Card,Yes,No,4236,58,4,1,3.3,1,9
STU187064,Aarav Bhardwaj,Male,35,Master,Student,Mumbai,Mobile,Low,C108,Excel for Business,Business,Beginner,25,4.1,3,30,30.0,1,0.5,30,8,3.3,5,5,4,68.0,60.0,43.5,2,Debit Card,Yes,Yes,2998,86,2,2,4.4,0,2
STU187065,Priya Patel,Male,23,Master,Self-Employed,Bengaluru,Mobile,Medium,C108,Excel for Business,Business,Beginner,25,4.1,6,31,82.4,2,0.5,5,4,4.9,6,3,4,84.8,60.0,67.8,6,NetBanking,Yes,No,3046,81,1,1,3.5,0,4
STU187066,Krishna Sharma,Male,30,Bachelor,Student,Ahmedabad,Mobile,Medium,C101,Python Basics,Programming,Beginner,45,4.6,6,21,71.0,2,1.6,3,8,9.2,8,2,5,62.7,66.4,76.2,2,Scholarship,No,No,628,55,6,1,4.6,0,8
STU187067,Meera Verma,Female,26,Bachelor,Employed,Jaipur,Mobile,High,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,5,39,81.4,4,0.5,8,6,7.8,7,3,2,66.7,61.4,73.6,2,Free,No,Yes,0,33,1,0,3.4,0,8
STU187068,Kavya Gupta,Female,34,Bachelor,Student,Mumbai,Mobile,Medium,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,3,40,45.4,3,7.2,2,7,9.7,3,7,1,69.4,33.4,35.6,2,Free,No,No,0,45,3,3,3.9,1,4
STU187069,Aarav Bhardwaj,Female,30,Bachelor,Student,Pune,Mobile,High,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,1,31,48.3,1,0.5,3,3,4.9,4,5,2,67.8,72.1,44.5,3,Credit Card,Yes,No,5095,79,4,1,5.0,1,3
STU187070,Nikhil Joshi,Male,25,Diploma,Student,Ahmedabad,Laptop,High,C108,Excel for Business,Business,Beginner,25,4.1,1,21,40.7,1,0.5,7,7,4.6,6,3,3,75.9,44.5,52.5,4,Free,No,No,0,39,2,1,4.2,0,12
STU187071,Ananya Patel,Female,24,Bachelor,Student,Hyderabad,Mobile,Medium,C105,UI/UX Design Fundamentals,Design,Beginner,40,4.4,4,27,73.3,2,0.5,9,3,2.8,4,6,4,84.1,64.8,52.9,0,Scholarship,No,Yes,1939,41,0,1,4.5,1,7
STU187072,Vihaan Gupta,Male,27,HighSchool,Employed,Nagpur,Mobile,Medium,C107,Statistics for Data Science,Math,Intermediate,50,4.2,4,34,49.4,3,3.3,7,8,10.0,5,5,4,75.5,72.5,50.9,1,Free,No,No,0,58,1,3,4.7,0,3
STU187073,Vivaan Gupta,Female,18,Bachelor,Employed,Hyderabad,Laptop,Medium,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,6,25,83.8,1,0.5,5,8,1.8,4,6,2,55.9,69.1,56.8,3,UPI,Yes,No,5945,91,1,3,4.2,1,7
STU187074,Kavya Reddy,Male,26,Bachelor,Student,Jaipur,Laptop,High,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,7,20,51.3,3,5.2,2,7,5.1,7,3,3,96.4,100.0,64.9,1,Credit Card,Yes,No,4908,71,1,1,4.2,1,10
STU187075,Aarav Joshi,Male,37,Bachelor,Student,Lucknow,Laptop,Medium,C101,Python Basics,Programming,Beginner,45,4.6,10,47,80.1,1,8.2,6,6,3.4,4,6,4,70.1,47.1,54.4,3,UPI,Yes,No,4222,71,2,0,3.3,0,8
STU187076,Vihaan Nair,Male,22,Bachelor,Student,Bengaluru,Mobile,Medium,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,10,32,60.4,4,6.0,10,6,5.5,6,4,2,89.1,75.0,60.9,3,UPI,Yes,No,3277,67,4,1,5.0,1,2
STU187077,Pooja Iyer,Female,30,Bachelor,Student,Delhi,Tablet,High,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,5,30,62.0,0,1.2,12,4,4.0,3,7,3,65.3,66.7,43.0,0,Scholarship,No,No,362,92,0,0,5.0,1,1
STU187078,Meera Sharma,Female,17,Master,Student,Ahmedabad,Mobile,Low,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,3,43,69.9,2,12.4,22,4,10.0,7,3,7,73.4,62.4,69.6,2,Credit Card,Yes,Yes,3933,59,2,4,4.5,1,9
STU187079,Nikhil Reddy,Male,24,Master,Employed,Delhi,Mobile,Low,C108,Excel for Business,Business,Beginner,25,4.1,5,12,54.9,1,3.7,4,2,5.1,3,7,3,50.6,84.1,41.4,1,Free,No,No,0,28,1,3,5.0,1,6
STU187080,Sakshi Verma,Female,21,Bachelor,Employed,Pune,Laptop,Medium,C101,Python Basics,Programming,Beginner,45,4.6,6,35,64.0,3,7.0,6,3,8.6,3,7,6,84.2,26.9,41.7,2,Free,No,No,0,74,1,0,3.2,1,7
STU187081,Kavya Nair,Male,30,Bachelor,Employed,Delhi,Mobile,Low,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,2,27,72.1,0,0.5,5,6,4.2,5,5,1,52.6,80.4,59.3,1,Credit Card,Yes,No,4548,29,2,1,4.0,1,10
STU187082,Neha Mehta,Male,33,Bachelor,Employed,Delhi,Laptop,Low,C103,Introduction to AI,Programming,Intermediate,75,4.5,3,33,54.2,0,1.3,7,4,3.0,3,7,2,52.6,78.0,40.9,2,UPI,Yes,No,6098,83,0,1,3.3,0,2
STU187083,Isha Reddy,Female,27,Bachelor,Student,Surat,Mobile,Low,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,4,23,56.8,4,0.7,3,2,5.1,2,8,1,86.7,84.7,36.1,0,UPI,Yes,No,3751,59,5,2,3.8,1,5
STU187084,Neha Verma,Female,19,Bachelor,Employed,Chennai,Laptop,Medium,C107,Statistics for Data Science,Math,Intermediate,50,4.2,6,26,68.2,5,7.9,1,4,7.3,7,3,2,87.5,43.8,68.1,2,Free,No,No,0,59,1,0,4.2,1,2
STU187085,Aarav Bose,Male,18,Bachelor,Employed,Bengaluru,Mobile,Medium,C103,Introduction to AI,Programming,Intermediate,75,4.5,4,42,85.7,3,0.5,15,6,6.6,5,5,7,65.7,64.8,63.2,3,Debit Card,Yes,No,5730,29,1,0,4.6,1,4
STU187086,Ritika Bose,Female,22,Bachelor,Student,Kolkata,Laptop,Medium,C105,UI/UX Design Fundamentals,Design,Beginner,40,4.4,5,40,52.1,6,1.0,1,11,7.5,9,1,3,86.9,78.7,76.2,3,Free,No,Yes,0,87,3,0,4.4,1,11
STU187087,Nikhil Patel,Female,29,Master,Student,Jaipur,Mobile,High,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,6,31,93.0,2,2.7,4,7,7.4,5,5,5,95.5,66.2,65.9,1,UPI,Yes,No,6264,68,3,0,5.0,1,11
STU187088,Neha Sharma,Female,23,Master,Student,Hyderabad,Mobile,Low,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,5,43,41.7,1,10.3,4,4,4.3,3,7,6,68.1,71.0,36.2,1,Debit Card,Yes,No,4664,75,2,2,4.3,1,3
STU187089,Sai Kumar,Female,25,Bachelor,Employed,Jaipur,Mobile,High,C108,Excel for Business,Business,Beginner,25,4.1,2,29,44.1,1,5.3,1,6,4.5,5,5,7,91.0,36.6,47.3,2,Free,No,Yes,0,81,1,0,5.0,0,1
STU187090,Krishna Patel,Female,36,Master,Student,Hyderabad,Mobile,Medium,C101,Python Basics,Programming,Beginner,45,4.6,5,45,60.6,2,3.1,6,4,6.7,5,5,5,86.2,70.0,54.7,1,UPI,Yes,No,4382,14,5,1,4.6,0,7
STU187091,Isha Nair,Female,30,Bachelor,Unemployed,Nagpur,Mobile,Low,C108,Excel for Business,Business,Beginner,25,4.1,8,33,87.8,1,2.8,14,4,7.2,4,6,1,64.1,57.9,57.6,4,Free,No,No,0,44,0,0,3.8,0,11
STU187092,Isha Singh,Female,19,Bachelor,Employed,Surat,Mobile,Medium,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,5,24,40.9,6,7.4,1,5,4.6,4,6,5,61.7,62.3,41.4,1,Free,No,No,0,59,2,0,4.5,0,8
STU187093,Ananya Bhardwaj,Male,23,Bachelor,Employed,Ahmedabad,Mobile,Medium,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,6,24,84.4,3,0.5,1,5,7.3,2,8,3,79.6,78.6,45.5,7,Debit Card,Yes,Yes,2870,100,2,1,4.1,1,3
STU187094,Sakshi Verma,Male,27,Bachelor,Employed,Bengaluru,Mobile,Medium,C105,UI/UX Design Fundamentals,Design,Beginner,40,4.4,8,41,74.9,4,10.9,5,7,6.8,3,7,3,76.9,50.7,46.8,3,Debit Card,Yes,No,3869,67,2,0,5.0,1,5
STU187095,Priya Singh,Male,26,Bachelor,Employed,Bengaluru,Mobile,High,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,3,39,26.6,2,0.5,1,5,7.5,5,5,1,80.2,81.5,43.4,1,UPI,Yes,No,3339,72,1,1,4.5,0,4
STU187096,Meera Sharma,Female,18,Master,Employed,Bengaluru,Laptop,Medium,C108,Excel for Business,Business,Beginner,25,4.1,4,18,95.0,0,3.2,3,8,5.7,3,7,4,76.3,66.3,54.6,3,UPI,Yes,No,3337,57,0,0,4.7,1,11
STU187097,Nikhil Bhardwaj,Male,25,Bachelor,Student,Lucknow,Mobile,Medium,C101,Python Basics,Programming,Beginner,45,4.6,3,33,27.9,1,1.4,1,8,3.1,5,5,6,79.4,71.9,43.4,3,UPI,Yes,No,4146,87,1,1,3.5,0,5
STU187098,Vivaan Nair,Female,20,Master,Employed,Nagpur,Laptop,Low,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,5,24,50.3,1,4.5,21,3,10.0,4,6,6,66.4,45.2,43.9,1,UPI,Yes,No,5444,39,0,0,2.4,0,8
STU187099,Sai Mehta,Female,31,Master,Employed,Indore,Mobile,Medium,C103,Introduction to AI,Programming,Intermediate,75,4.5,3,28,82.5,3,8.3,10,7,7.4,4,6,6,81.6,75.2,56.6,2,Free,No,No,0,50,1,2,4.7,0,7
STU187100,Neha Bose,Female,29,Diploma,Student,Surat,Mobile,High,C108,Excel for Business,Business,Beginner,25,4.1,6,34,85.2,2,8.6,1,5,6.0,8,1,3,89.2,65.6,81.1,2,NetBanking,Yes,No,2930,63,1,1,5.0,0,11
STU187101,Vivaan Bose,Male,34,Bachelor,Student,Bhopal,Mobile,Medium,C101,Python Basics,Programming,Beginner,45,4.6,6,34,51.3,1,3.0,0,12,6.9,6,4,1,83.9,78.6,57.9,2,NetBanking,Yes,No,4496,92,4,1,5.0,1,1
STU187102,Sneha Singh,Female,23,HighSchool,Self-Employed,Hyderabad,Tablet,High,C107,Statistics for Data Science,Math,Intermediate,50,4.2,5,39,61.8,2,12.7,1,3,7.8,6,4,7,77.8,99.7,62.6,2,UPI,Yes,No,4719,90,2,0,4.4,1,7
STU187103,Neha Mehta,Male,41,Master,Employed,Surat,Laptop,Medium,C101,Python Basics,Programming,Beginner,45,4.6,3,35,61.8,2,0.5,0,5,9.2,4,6,3,76.4,91.8,50.2,1,UPI,Yes,No,4241,41,1,3,3.8,0,12
STU187104,Rahul Mehta,Male,20,Bachelor,Student,Hyderabad,Laptop,Medium,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,5,27,55.8,2,3.9,10,9,8.8,6,4,2,59.2,79.7,59.5,5,Credit Card,Yes,No,6974,94,2,1,4.1,1,6
STU187105,Pooja Sharma,Female,35,Master,Student,Vadodara,Laptop,Medium,C107,Statistics for Data Science,Math,Intermediate,50,4.2,5,17,70.8,4,4.8,1,7,7.1,6,4,3,85.2,51.6,63.4,2,Scholarship,No,No,1921,72,3,0,5.0,1,6
STU187106,Sai Patel,Female,18,Master,Student,Mumbai,Mobile,High,C101,Python Basics,Programming,Beginner,45,4.6,5,47,75.1,4,3.0,7,3,4.2,4,6,4,77.5,44.8,52.5,1,UPI,Yes,No,4585,36,1,0,3.9,0,5
STU187107,Vihaan Sharma,Male,30,Master,Student,Delhi,Mobile,High,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,7,36,70.1,4,2.7,5,8,4.8,5,5,8,69.5,78.7,58.5,4,Credit Card,Yes,No,4612,66,1,1,4.3,1,5
STU187108,Ananya Mehta,Female,25,Master,Student,Bhopal,Mobile,Medium,C105,UI/UX Design Fundamentals,Design,Beginner,40,4.4,3,38,74.0,4,0.5,3,6,5.7,5,5,2,79.3,83.5,60.1,0,UPI,Yes,Yes,3344,50,3,2,5.0,0,12
STU187109,Isha Bose,Female,33,Bachelor,Employed,Bengaluru,Mobile,Medium,C108,Excel for Business,Business,Beginner,25,4.1,6,52,75.3,3,4.2,6,2,6.5,4,6,5,55.4,88.3,54.8,4,UPI,Yes,No,3480,55,2,0,3.8,1,12
STU187110,Sakshi Desai,Female,31,Master,Student,Vadodara,Mobile,Medium,C103,Introduction to AI,Programming,Intermediate,75,4.5,3,31,76.3,4,0.5,3,7,8.8,6,4,4,92.4,72.9,66.3,4,Free,No,No,0,42,4,1,5.0,0,1
STU187111,Meera Shah,Female,20,PhD,Student,Kolkata,Laptop,High,C103,Introduction to AI,Programming,Intermediate,75,4.5,4,34,77.4,3,4.8,10,4,5.9,4,6,4,73.7,41.0,53.1,1,Free,No,Yes,0,61,3,3,4.5,0,4
STU187112,Vivaan Bhardwaj,Female,28,Bachelor,Student,Hyderabad,Mobile,High,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,4,45,56.0,0,2.6,5,4,2.5,3,6,2,69.3,65.4,40.9,0,UPI,Yes,No,3617,74,2,2,3.7,1,3
STU187113,Sakshi Nair,Male,22,Bachelor,Employed,Delhi,Laptop,High,C101,Python Basics,Programming,Beginner,45,4.6,3,24,58.2,3,0.5,0,4,10.0,6,4,5,71.2,82.4,60.5,2,UPI,Yes,No,4521,72,1,0,3.1,1,5
STU187114,Sai Bhardwaj,Female,21,Bachelor,Employed,Mumbai,Mobile,High,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,5,36,81.1,0,0.5,2,3,3.1,4,6,4,62.4,53.1,55.1,2,Debit Card,Yes,No,4606,93,1,0,3.8,1,9
STU187115,Ritika Iyer,Male,27,Bachelor,Student,Nagpur,Mobile,Medium,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,6,23,57.7,3,10.2,11,7,10.0,4,6,0,85.9,62.3,47.3,2,UPI,Yes,No,6954,72,1,0,2.6,1,12
STU187116,Aarav Iyer,Female,26,Bachelor,Student,Bengaluru,Laptop,Medium,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,7,37,80.2,1,9.3,6,8,6.4,8,2,1,99.2,63.8,79.3,4,Credit Card,Yes,No,5138,91,3,0,5.0,1,4
STU187117,Aarav Mehta,Female,31,Bachelor,Student,Surat,Mobile,Medium,C101,Python Basics,Programming,Beginner,45,4.6,4,43,85.7,1,8.3,1,7,5.1,6,4,4,83.1,74.2,69.7,1,NetBanking,Yes,No,4654,72,1,3,4.8,1,4
STU187118,Krishna Bhardwaj,Female,27,Bachelor,Student,Bhopal,Mobile,Low,C105,UI/UX Design Fundamentals,Design,Beginner,40,4.4,4,30,35.6,2,0.5,25,1,9.9,2,8,1,73.3,32.0,26.1,1,Free,No,No,0,42,3,1,4.3,0,5
STU187119,Krishna Shah,Female,29,Master,Student,Pune,Mobile,Medium,C107,Statistics for Data Science,Math,Intermediate,50,4.2,3,47,55.1,2,6.0,7,8,5.4,4,6,3,64.5,80.9,47.3,1,Credit Card,Yes,No,4189,86,3,2,5.0,1,6
STU187120,Isha Patel,Male,19,Bachelor,Employed,Lucknow,Mobile,Medium,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,3,38,74.7,2,0.5,5,5,5.2,3,7,4,91.3,82.4,48.3,3,Debit Card,Yes,No,4962,96,1,1,5.0,0,7
STU187121,Vivaan Mehta,Male,28,Diploma,Employed,Bhopal,Mobile,Medium,C107,Statistics for Data Science,Math,Intermediate,50,4.2,6,48,73.1,3,7.1,10,1,4.0,8,2,5,90.2,50.9,76.1,4,Debit Card,Yes,No,4388,2,2,1,4.6,0,2
STU187122,Neha Sharma,Female,25,Master,Student,Mumbai,Laptop,High,C103,Introduction to AI,Programming,Intermediate,75,4.5,3,42,57.8,6,10.2,13,2,6.4,5,5,4,82.6,66.4,53.6,2,Free,No,No,0,55,1,0,3.8,1,10
STU187123,Ananya Desai,Female,29,Master,Student,Kolkata,Mobile,High,C105,UI/UX Design Fundamentals,Design,Beginner,40,4.4,3,52,77.1,3,0.5,2,7,3.8,7,3,7,81.3,64.3,72.2,0,UPI,Yes,No,3613,62,2,0,3.7,1,5
STU187124,Neha Bose,Male,21,Master,Student,Delhi,Mobile,Medium,C108,Excel for Business,Business,Beginner,25,4.1,6,44,77.7,5,6.2,1,5,10.0,8,2,5,55.4,84.1,79.4,4,UPI,Yes,No,3382,60,7,1,4.9,1,8
STU187125,Ritika Gupta,Female,23,Bachelor,Self-Employed,Chennai,Laptop,Medium,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,5,36,16.1,1,9.8,7,2,2.6,4,6,3,83.4,70.8,33.2,3,UPI,Yes,No,6316,71,5,0,3.4,0,5
STU187126,Kavya Sharma,Female,22,Master,Employed,Vadodara,Laptop,Low,C103,Introduction to AI,Programming,Intermediate,75,4.5,6,27,55.4,0,0.5,2,3,6.4,5,5,5,72.3,67.0,52.7,1,Debit Card,Yes,No,5573,70,1,2,3.8,0,2
STU187127,Meera Mehta,Female,25,Bachelor,Employed,Kolkata,Mobile,High,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,3,56,68.9,1,0.5,2,9,2.7,4,6,2,67.4,50.2,50.6,0,Debit Card,Yes,No,6954,37,3,0,3.2,0,4
STU187128,Krishna Singh,Female,20,Bachelor,Self-Employed,Mumbai,Mobile,Medium,C101,Python Basics,Programming,Beginner,45,4.6,4,36,43.9,5,10.2,4,4,6.1,5,4,5,60.2,75.2,49.1,1,Credit Card,Yes,No,3884,55,2,0,4.0,1,7
STU187129,Rahul Nair,Male,20,Master,Employed,Kolkata,Mobile,Medium,C108,Excel for Business,Business,Beginner,25,4.1,6,39,68.8,1,0.5,1,6,8.6,6,4,3,83.5,64.4,63.3,4,Scholarship,No,Yes,1565,83,6,0,4.1,1,5
STU187130,Vivaan Iyer,Male,36,Bachelor,Employed,Bengaluru,Mobile,Medium,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,8,34,57.0,4,1.7,12,5,7.0,2,8,3,85.1,70.4,35.5,4,Free,No,Yes,0,100,4,0,3.7,1,11
STU187131,Sakshi Bose,Female,38,HighSchool,Employed,Bengaluru,Laptop,Medium,C101,Python Basics,Programming,Beginner,45,4.6,4,37,47.5,2,0.5,18,6,2.6,5,5,2,54.1,53.4,49.3,0,Free,No,Yes,0,48,3,1,3.8,1,4
STU187132,Vihaan Joshi,Male,22,Master,Self-Employed,Lucknow,Laptop,Medium,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,5,21,88.9,2,0.5,1,3,6.3,3,7,2,56.0,64.7,52.4,1,Free,No,No,0,60,2,0,3.3,0,2
STU187133,Pooja Shah,Male,30,Master,Employed,Indore,Laptop,High,C105,UI/UX Design Fundamentals,Design,Beginner,40,4.4,6,31,90.8,4,8.8,6,4,2.8,3,7,3,76.6,65.6,53.0,3,UPI,Yes,No,3907,59,5,3,3.8,0,12
STU187134,Kavya Reddy,Female,28,Bachelor,Student,Bhopal,Mobile,Low,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,4,60,32.4,2,10.0,2,3,6.5,6,3,2,78.2,58.0,50.2,2,Free,No,No,0,41,2,1,4.7,0,5
STU187135,Ritika Kumar,Male,17,Master,Student,Bhopal,Mobile,Medium,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,5,49,69.6,0,4.6,11,6,5.9,5,5,6,77.5,72.6,58.0,2,Free,No,No,0,56,5,0,5.0,0,1
STU187136,Ritika Verma,Female,23,Bachelor,Student,Ahmedabad,Mobile,Medium,C101,Python Basics,Programming,Beginner,45,4.6,3,38,52.6,4,0.5,0,9,10.0,8,2,2,49.6,63.6,69.6,4,UPI,Yes,No,4168,82,5,0,5.0,1,3
STU187137,Aditya Reddy,Male,24,HighSchool,Employed,Bhopal,Laptop,High,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,5,36,66.9,2,4.7,6,6,5.5,2,8,3,52.0,51.0,38.0,3,Free,No,Yes,0,79,4,1,4.7,1,6
STU187138,Vihaan Nair,Female,29,Bachelor,Employed,Chennai,Mobile,Medium,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,5,20,57.5,2,0.5,1,8,8.1,6,4,1,86.1,89.4,60.6,3,Free,No,No,0,72,2,2,5.0,0,4
STU187139,Nikhil Kumar,Female,23,Bachelor,Employed,Nagpur,Mobile,Low,C103,Introduction to AI,Programming,Intermediate,75,4.5,2,32,84.8,2,9.8,11,5,8.9,4,6,3,60.6,32.3,55.3,1,NetBanking,Yes,Yes,5374,44,3,1,2.9,0,7
STU187140,Rohan Bhardwaj,Other,32,Master,Student,Indore,Laptop,High,C108,Excel for Business,Business,Beginner,25,4.1,5,51,94.4,2,11.9,4,7,8.2,4,6,2,63.8,92.1,61.7,2,Debit Card,Yes,No,3345,82,0,2,2.2,1,1
STU187141,Ananya Kumar,Male,29,Bachelor,Student,Surat,Mobile,High,C101,Python Basics,Programming,Beginner,45,4.6,2,28,55.6,1,0.5,20,9,6.2,7,3,2,64.3,67.6,64.8,3,NetBanking,Yes,No,4461,69,1,0,4.2,0,12
STU187142,Pooja Patel,Female,17,Bachelor,Unemployed,Bengaluru,Mobile,High,C101,Python Basics,Programming,Beginner,45,4.6,5,25,72.1,2,1.7,2,8,7.4,9,1,5,91.8,45.5,81.5,3,UPI,Yes,No,4545,53,4,0,4.3,1,8
STU187143,Pooja Bhardwaj,Female,22,Bachelor,Employed,Delhi,Tablet,Low,C103,Introduction to AI,Programming,Intermediate,75,4.5,4,13,74.3,1,0.8,21,3,7.5,9,1,3,57.0,92.5,84.6,1,UPI,Yes,Yes,4654,95,2,1,5.0,1,8
STU187144,Sakshi Iyer,Female,26,Bachelor,Student,Bhopal,Laptop,Medium,C101,Python Basics,Programming,Beginner,45,4.6,6,30,58.8,1,5.2,8,5,7.7,3,7,7,73.1,51.7,41.2,4,NetBanking,Yes,No,4301,56,1,1,2.9,0,11
STU187145,Rohan Nair,Female,23,Bachelor,Student,Vadodara,Mobile,Medium,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,3,12,53.0,3,3.3,17,8,3.4,6,4,6,66.3,68.0,58.0,2,UPI,Yes,No,6554,63,2,2,4.1,0,7
STU187146,Sai Gupta,Female,17,Bachelor,Student,Nagpur,Laptop,High,C107,Statistics for Data Science,Math,Intermediate,50,4.2,6,27,20.2,6,7.5,18,12,8.4,5,5,7,90.3,78.7,41.0,5,Free,No,No,0,79,3,2,4.0,0,3
STU187147,Kavya Gupta,Male,17,Bachelor,Employed,Vadodara,Laptop,High,C103,Introduction to AI,Programming,Intermediate,75,4.5,5,29,60.6,1,0.5,1,2,5.0,7,3,5,57.3,62.3,66.3,2,Debit Card,Yes,Yes,5101,64,1,0,5.0,1,8
STU187148,Aarav Bhardwaj,Male,21,Bachelor,Employed,Jaipur,Laptop,Medium,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,3,37,56.3,3,0.5,0,4,2.2,7,2,3,74.0,87.2,66.1,2,UPI,Yes,No,7016,83,1,1,4.5,1,5
STU187149,Arjun Verma,Male,23,Bachelor,Employed,Bhopal,Tablet,Medium,C108,Excel for Business,Business,Beginner,25,4.1,1,39,58.7,2,0.5,8,5,5.1,4,6,3,53.6,74.5,48.3,3,NetBanking,Yes,No,3302,18,2,2,4.5,0,11
STU187150,Rahul Gupta,Male,25,Bachelor,Employed,Jaipur,Mobile,High,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,5,24,65.8,3,12.5,11,8,3.4,4,5,4,89.9,82.4,51.1,1,Free,No,No,0,100,3,1,4.6,1,1
